Adsorbent,Pollutant,SA (m2/g),Dav (nm),VTot (cm3/g),C (wt%),O/C,(O+N)/C,pH,T (K),C0 (mg/L),SLR (g/L),Qe (mg/g)
NaOH-activated SCW biochars,NXP,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,20.0,3.0,125.8746342
NaOH-activated SCW biochars,NXP,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,185.3826534
NaOH-activated SCW biochars,NXP,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,40.0,3.0,229.5904756
NaOH-activated SCW biochars,NXP,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,50.0,3.0,256.5606528
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,10.0,3.0,54.51822576
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,20.0,3.0,77.09472432
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,92.41984573
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,40.0,3.0,86.86297093
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,50.0,3.0,114.5396487
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,10.0,3.0,55.99221794
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,20.0,3.0,70.47311206
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,109.0937645
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,40.0,3.0,92.0230423
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,50.0,3.0,95.69277177
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,10.0,3.0,54.75327727
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,20.0,3.0,86.63204392
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,87.70689064
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,40.0,3.0,96.55184796
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,50.0,3.0,92.80229311
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,10.0,3.0,52.79813938
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,20.0,3.0,65.8862209
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,71.73979226
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,40.0,3.0,79.65647002
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,50.0,3.0,74.77360153
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,10.0,3.0,54.40193413
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,20.0,3.0,66.76808811
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,71.5674189
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,40.0,3.0,69.80109888
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,50.0,3.0,73.28729951
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,10.0,3.0,52.90707681
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,20.0,3.0,84.43127563
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,72.73453868
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,40.0,3.0,70.35687624
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,50.0,3.0,73.29670399
NaOH-activated SCW biochars,NPX,655.4,8.5,0.456,89.7,0.023,0.026755853,5,298.15,30.0,3.0,197.4756468
NaOH-activated SCW biochars,NPX,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,173.2751979
NaOH-activated SCW biochars,NPX,655.4,8.5,0.456,89.7,0.023,0.026755853,9,298.15,30.0,3.0,174.6705689
NaOH-activated SCW biochars,NPX,655.4,8.5,0.456,89.7,0.023,0.026755853,11,298.15,30.0,3.0,168.5760905
NaOH-activated SCW biochars,NPX,655.4,8.5,0.456,89.7,0.023,0.026755853,5,298.15,30.0,3.0,195.8013002
NaOH-activated SCW biochars,NPX,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,188.0500596
NaOH-activated SCW biochars,NPX,655.4,8.5,0.456,89.7,0.023,0.026755853,9,298.15,30.0,3.0,173.2815246
NaOH-activated SCW biochars,NPX,655.4,8.5,0.456,89.7,0.023,0.026755853,11,298.15,30.0,3.0,176.8751278
NaOH-activated SCW biochars,NPX,655.4,8.5,0.456,89.7,0.023,0.026755853,5,298.15,30.0,3.0,196.7817474
NaOH-activated SCW biochars,NPX,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,195.1656634
NaOH-activated SCW biochars,NPX,655.4,8.5,0.456,89.7,0.023,0.026755853,9,298.15,30.0,3.0,184.4251748
NaOH-activated SCW biochars,NPX,655.4,8.5,0.456,89.7,0.023,0.026755853,11,298.15,30.0,3.0,171.3788888
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,5,298.15,30.0,3.0,118.9174435
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,91.4210862
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,9,298.15,30.0,3.0,87.55866613
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,11,298.15,30.0,3.0,80.01233269
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,5,298.15,30.0,3.0,121.060048
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,101.5108208
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,9,298.15,30.0,3.0,77.27186751
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,11,298.15,30.0,3.0,82.95070272
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,5,298.15,30.0,3.0,114.1393361
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,107.1711819
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,9,298.15,30.0,3.0,92.95279609
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,11,298.15,30.0,3.0,76.62904474
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,5,298.15,30.0,3.0,110.1641806
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,74.58543937
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,9,298.15,30.0,3.0,65.19424479
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,11,298.15,30.0,3.0,52.04717631
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,5,298.15,30.0,3.0,117.8334879
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,80.8909112
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,9,298.15,30.0,3.0,55.95778911
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,11,298.15,30.0,3.0,51.92702275
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,5,298.15,30.0,3.0,107.3614267
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,88.38450936
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,9,298.15,30.0,3.0,68.07346008
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,11,298.15,30.0,3.0,49.08041271
NaOH-activated SCW biochars,NPX,655.4,8.5,0.456,89.7,0.023,0.026755853,5,298.15,30.0,3.0,187.4285651
NaOH-activated SCW biochars,NPX,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,171.400377
NaOH-activated SCW biochars,NPX,655.4,8.5,0.456,89.7,0.023,0.026755853,9,298.15,30.0,3.0,151.4639055
NaOH-activated SCW biochars,NPX,655.4,8.5,0.456,89.7,0.023,0.026755853,11,298.15,30.0,3.0,145.3785096
NaOH-activated SCW biochars,NPX,655.4,8.5,0.456,89.7,0.023,0.026755853,5,298.15,30.0,3.0,193.1199712
NaOH-activated SCW biochars,NPX,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,171.2564149
NaOH-activated SCW biochars,NPX,655.4,8.5,0.456,89.7,0.023,0.026755853,9,298.15,30.0,3.0,159.3441062
NaOH-activated SCW biochars,NPX,655.4,8.5,0.456,89.7,0.023,0.026755853,11,298.15,30.0,3.0,150.9168829
NaOH-activated SCW biochars,NPX,655.4,8.5,0.456,89.7,0.023,0.026755853,5,298.15,30.0,3.0,190.595886
NaOH-activated SCW biochars,NPX,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,174.855173
NaOH-activated SCW biochars,NPX,655.4,8.5,0.456,89.7,0.023,0.026755853,9,298.15,30.0,3.0,152.656609
NaOH-activated SCW biochars,NPX,655.4,8.5,0.456,89.7,0.023,0.026755853,11,298.15,30.0,3.0,141.4453925
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,5,298.15,30.0,3.0,96.67411867
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,69.45804224
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,9,298.15,30.0,3.0,61.97952194
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,11,298.15,30.0,3.0,50.92038659
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,5,298.15,30.0,3.0,89.5086089
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,70.41925775
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,9,298.15,30.0,3.0,63.52805071
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,11,298.15,30.0,3.0,51.973701
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,5,298.15,30.0,3.0,101.4544359
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,74.58343387
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,9,298.15,30.0,3.0,62.75924066
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,11,298.15,30.0,3.0,55.1294431
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,5,298.15,30.0,3.0,94.50644728
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,59.49027235
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,9,298.15,30.0,3.0,49.40019838
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,11,298.15,30.0,3.0,36.53411647
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,5,298.15,30.0,3.0,85.28836766
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,60.5666738
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,9,298.15,30.0,3.0,50.22163876
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,11,298.15,30.0,3.0,38.06104336
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,5,298.15,30.0,3.0,94.31416328
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,64.13715308
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,9,298.15,30.0,3.0,51.65995682
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,11,298.15,30.0,3.0,38.30854905
NaOH-activated SCW biochars,NPX,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,186.9041199
NaOH-activated SCW biochars,NPX,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,193.4543834
NaOH-activated SCW biochars,NPX,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,192.6299447
NaOH-activated SCW biochars,NPX,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,186.9536278
NaOH-activated SCW biochars,NPX,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,192.573243
NaOH-activated SCW biochars,NPX,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,195.7047357
NaOH-activated SCW biochars,NPX,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,182.8570345
NaOH-activated SCW biochars,NPX,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,190.4094318
NaOH-activated SCW biochars,NPX,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,191.812615
NaOH-activated SCW biochars,NPX,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,192.0140311
NaOH-activated SCW biochars,NPX,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,193.8653434
NaOH-activated SCW biochars,NPX,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,192.8813951
NaOH-activated SCW biochars,NPX,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,181.4764969
NaOH-activated SCW biochars,NPX,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,190.729034
NaOH-activated SCW biochars,NPX,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,188.7268436
NaOH-activated SCW biochars,NPX,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,195.4032907
NaOH-activated SCW biochars,NPX,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,194.0740099
NaOH-activated SCW biochars,NPX,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,185.1498367
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,84.7324625
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,93.32551195
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,97.76236724
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,91.17129647
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,102.8983275
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,89.04089705
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,93.63013996
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,87.22656324
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,93.44543259
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,96.31623439
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,90.96086617
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,98.90939158
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,85.72026179
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,92.3968578
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,92.86366991
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,92.91179042
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,96.89526426
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,97.91540844
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,65.45124426
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,74.03291653
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,74.51919699
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,78.51672079
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,74.02945504
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,84.26549728
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,74.12788052
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,69.52393546
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,78.45258607
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,77.07906319
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,84.60006871
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,75.32259884
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,68.52578289
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,72.42641101
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,76.81159533
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,74.36009827
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,84.17656172
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,81.10042847
NaOH-activated SCW biochars,NPX,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,171.0818153
NaOH-activated SCW biochars,NPX,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,183.1226947
NaOH-activated SCW biochars,NPX,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,179.105641
NaOH-activated SCW biochars,NPX,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,186.0584129
NaOH-activated SCW biochars,NPX,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,183.0986829
NaOH-activated SCW biochars,NPX,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,183.2949256
NaOH-activated SCW biochars,NPX,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,167.1365714
NaOH-activated SCW biochars,NPX,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,173.8138417
NaOH-activated SCW biochars,NPX,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,175.015169
NaOH-activated SCW biochars,NPX,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,188.2817431
NaOH-activated SCW biochars,NPX,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,180.8482088
NaOH-activated SCW biochars,NPX,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,163.4125302
NaOH-activated SCW biochars,NPX,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,172.0266924
NaOH-activated SCW biochars,NPX,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,177.1620054
NaOH-activated SCW biochars,NPX,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,181.8659906
NaOH-activated SCW biochars,NPX,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,174.4300862
NaOH-activated SCW biochars,NPX,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,181.2017167
NaOH-activated SCW biochars,NPX,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,182.9370612
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,73.9094479
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,76.95847226
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,78.75721877
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,85.17762947
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,80.57171083
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,79.58071398
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,71.49075462
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,74.85381983
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,78.75721877
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,86.9904383
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,75.48732358
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,74.91688182
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,75.32348477
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,78.53700907
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,88.3660156
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,76.26832785
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,82.46581214
NaOH-activated SCW biochars,DCF,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,87.5872493
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,68.56639545
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,69.07685387
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,70.07074155
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,75.69155256
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,76.30216313
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,71.70044321
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,67.1694913
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,69.72658596
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,73.17741615
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,78.75705497
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,67.67584838
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,69.49042799
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,69.68607528
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,73.66875703
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,82.94139049
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,71.61551895
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,76.74217107
NaOH-activated SCW biochars,IBU,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,82.311239
NaOH-activated SCW biochars,NPX,655.4,8.5,0.456,89.7,0.023,0.026755853,7,288.15,30.0,3.0,180.7634297
NaOH-activated SCW biochars,NPX,655.4,8.5,0.456,89.7,0.023,0.026755853,7,298.15,30.0,3.0,186.9041199
NaOH-activated SCW biochars,NPX,655.4,8.5,0.456,89.7,0.023,0.026755853,7,308.15,30.0,3.0,187.2880648
